gene,n_metabolites,n_cell_types,n_associations,sfari_score,is_sfari,is_hub
CDH24,0,0,0,NA,FALSE,FALSE
ENSG00000288795,0,0,0,NA,FALSE,FALSE
ACIN1,0,0,0,NA,FALSE,FALSE
C14orf119,0,0,0,NA,FALSE,FALSE
CIROP,0,0,0,NA,FALSE,FALSE
CEBPE,0,0,0,NA,FALSE,FALSE
ENSG00000288931,0,0,0,NA,FALSE,FALSE
SLC7A8,0,0,0,NA,FALSE,FALSE
RNF212B,0,0,0,NA,FALSE,FALSE
ENSG00000289968,0,0,0,NA,FALSE,FALSE
HOMEZ,0,0,0,NA,FALSE,FALSE
ENSG00000290642,0,0,0,NA,FALSE,FALSE
PPP1R3E,0,0,0,NA,FALSE,FALSE
BCL2L2,0,0,0,NA,FALSE,FALSE
PABPN1,0,0,0,NA,FALSE,FALSE
SLC22A17,0,0,0,NA,FALSE,FALSE
EFS,0,0,0,NA,FALSE,FALSE
ENSG00000259018,0,0,0,NA,FALSE,FALSE
IL25,0,0,0,NA,FALSE,FALSE
CMTM5,0,0,0,NA,FALSE,FALSE
MYH6,0,0,0,NA,FALSE,FALSE
ENSG00000289973,0,0,0,NA,FALSE,FALSE
MYH7,0,0,0,NA,FALSE,FALSE
ENSG00000258444,0,0,0,NA,FALSE,FALSE
NGDN,0,0,0,NA,FALSE,FALSE
ZFHX2-AS1,0,0,0,NA,FALSE,FALSE
ZFHX2,0,0,0,NA,FALSE,FALSE
ENSG00000273618,0,0,0,NA,FALSE,FALSE
THTPA,0,0,0,NA,FALSE,FALSE
AP1G2,0,0,0,NA,FALSE,FALSE
AP1G2-AS1,0,0,0,NA,FALSE,FALSE
JPH4,0,0,0,NA,FALSE,FALSE
ENSG00000274002,0,0,0,NA,FALSE,FALSE
DHRS2,0,0,0,NA,FALSE,FALSE
ENSG00000258464,0,0,0,NA,FALSE,FALSE
ENSG00000285727,0,0,0,NA,FALSE,FALSE
LINC00596,0,0,0,NA,FALSE,FALSE
DHRS4-AS1,0,0,0,NA,FALSE,FALSE
DHRS4,0,0,0,NA,FALSE,FALSE
DHRS4L2,0,0,0,NA,FALSE,FALSE
ENSG00000286931,0,0,0,NA,FALSE,FALSE
ENSG00000291039,0,0,0,NA,FALSE,FALSE
CARMIL3,0,0,0,NA,FALSE,FALSE
CPNE6,0,0,0,NA,FALSE,FALSE
NRL,0,0,0,NA,FALSE,FALSE
PCK2,0,0,0,NA,FALSE,FALSE
DCAF11,0,0,0,NA,FALSE,FALSE
FITM1,0,0,0,NA,FALSE,FALSE
PSME1,0,0,0,NA,FALSE,FALSE
EMC9,0,0,0,NA,FALSE,FALSE
ENSG00000259321,0,0,0,NA,FALSE,FALSE
PSME2,0,0,0,NA,FALSE,FALSE
RNF31,0,0,0,NA,FALSE,FALSE
IRF9,0,0,0,NA,FALSE,FALSE
ENSG00000289757,0,0,0,NA,FALSE,FALSE
REC8,0,0,0,NA,FALSE,FALSE
IPO4,0,0,0,NA,FALSE,FALSE
ENSG00000287765,0,0,0,NA,FALSE,FALSE
TM9SF1,0,0,0,NA,FALSE,FALSE
ENSG00000288820,0,0,0,NA,FALSE,FALSE
ENSG00000276698,0,0,0,NA,FALSE,FALSE
ENSG00000278784,0,0,0,NA,FALSE,FALSE
TSSK4,0,0,0,NA,FALSE,FALSE
CHMP4A,0,0,0,NA,FALSE,FALSE
MDP1,0,0,0,NA,FALSE,FALSE
NEDD8,0,0,0,NA,FALSE,FALSE
GMPR2,0,0,0,NA,FALSE,FALSE
TINF2,0,0,0,NA,FALSE,FALSE
ENSG00000289979,0,0,0,NA,FALSE,FALSE
TGM1,0,0,0,3,TRUE,FALSE
RABGGTA,0,0,0,NA,FALSE,FALSE
ENSG00000288044,0,0,0,NA,FALSE,FALSE
ENSG00000286825,0,0,0,NA,FALSE,FALSE
DHRS1,0,0,0,NA,FALSE,FALSE
NOP9,0,0,0,NA,FALSE,FALSE
CIDEB,0,0,0,NA,FALSE,FALSE
LTB4R2,0,0,0,NA,FALSE,FALSE
LTB4R,0,0,0,NA,FALSE,FALSE
ADCY4,0,0,0,NA,FALSE,FALSE
RIPK3,0,0,0,NA,FALSE,FALSE
NFATC4,0,0,0,NA,FALSE,FALSE
NYNRIN,0,0,0,NA,FALSE,FALSE
CBLN3,0,0,0,NA,FALSE,FALSE
KHNYN,0,0,0,NA,FALSE,FALSE
SDR39U1,0,0,0,NA,FALSE,FALSE
ENSG00000258744,0,0,0,NA,FALSE,FALSE
CMA1,0,0,0,NA,FALSE,FALSE
CTSG,0,0,0,NA,FALSE,FALSE
ENSG00000258657,0,0,0,NA,FALSE,FALSE
GZMH,0,0,0,NA,FALSE,FALSE
GZMB,0,0,0,NA,FALSE,FALSE
STXBP6,0,0,0,NA,FALSE,FALSE
ENSG00000288100,0,0,0,NA,FALSE,FALSE
ENSG00000287481,0,0,0,NA,FALSE,FALSE
LINC02286,0,0,0,NA,FALSE,FALSE
LINC02306,1,1,1,NA,FALSE,FALSE
ENSG00000285633,0,0,0,NA,FALSE,FALSE
NOVA1,0,0,0,NA,FALSE,FALSE
ENSG00000262119,0,0,0,NA,FALSE,FALSE
NOVA1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000258081,0,0,0,NA,FALSE,FALSE
LINC02294,0,0,0,NA,FALSE,FALSE
LINC02293,0,0,0,NA,FALSE,FALSE
ENSG00000286479,0,0,0,NA,FALSE,FALSE
MIR4307HG,0,0,0,NA,FALSE,FALSE
LINC00645,0,0,0,NA,FALSE,FALSE
ENSG00000257869,0,0,0,NA,FALSE,FALSE
LINC02300,0,0,0,NA,FALSE,FALSE
FOXG1-AS1,0,0,0,NA,FALSE,FALSE
FOXG1,0,0,0,1,TRUE,FALSE
LINC01551,0,0,0,NA,FALSE,FALSE
LINC02282,0,0,0,NA,FALSE,FALSE
LINC02281,0,0,0,NA,FALSE,FALSE
LINC02327,0,0,0,NA,FALSE,FALSE
LINC02326,0,0,0,NA,FALSE,FALSE
ENSG00000258028,0,0,0,NA,FALSE,FALSE
ENSG00000257522,0,0,0,NA,FALSE,FALSE
ENSG00000258107,0,0,0,NA,FALSE,FALSE
ENSG00000286040,0,0,0,NA,FALSE,FALSE
PRKD1,0,0,0,NA,FALSE,FALSE
ENSG00000257120,0,0,0,NA,FALSE,FALSE
ENSG00000287142,0,0,0,NA,FALSE,FALSE
ENSG00000257904,0,0,0,NA,FALSE,FALSE
ENSG00000248975,0,0,0,NA,FALSE,FALSE
G2E3-AS1,0,0,0,NA,FALSE,FALSE
G2E3,0,0,0,NA,FALSE,FALSE
SCFD1,0,0,0,NA,FALSE,FALSE
ENSG00000258558,0,0,0,NA,FALSE,FALSE
COCH,0,0,0,NA,FALSE,FALSE
ENSG00000258525,0,0,0,NA,FALSE,FALSE
STRN3,0,0,0,NA,FALSE,FALSE
AP4S1,0,0,0,NA,FALSE,FALSE
HECTD1,0,0,0,3,TRUE,FALSE
ENSG00000257831,0,0,0,NA,FALSE,FALSE
HEATR5A,0,0,0,NA,FALSE,FALSE
HEATR5A-DT,0,0,0,NA,FALSE,FALSE
DTD2,0,0,0,NA,FALSE,FALSE
GPR33,0,0,0,NA,FALSE,FALSE
NUBPL,0,0,0,NA,FALSE,FALSE
ENSG00000258196,0,0,0,NA,FALSE,FALSE
NUBPL-DT,0,0,0,NA,FALSE,FALSE
ENSG00000257472,0,0,0,NA,FALSE,FALSE
LINC02313,0,0,0,NA,FALSE,FALSE
ENSG00000290393,0,0,0,NA,FALSE,FALSE
ENSG00000258386,0,0,0,NA,FALSE,FALSE
ARHGAP5-AS1,0,0,0,NA,FALSE,FALSE
ARHGAP5,0,0,0,2,TRUE,FALSE
ENSG00000285608,0,0,0,NA,FALSE,FALSE
ENSG00000286527,0,0,0,NA,FALSE,FALSE
AKAP6,0,0,0,NA,FALSE,FALSE
ENSG00000258580,0,0,0,NA,FALSE,FALSE
ENSG00000289111,0,0,0,NA,FALSE,FALSE
NPAS3,1,1,1,3,TRUE,FALSE
ENSG00000287153,0,0,0,NA,FALSE,FALSE
ENSG00000287777,0,0,0,NA,FALSE,FALSE
EGLN3,0,0,0,NA,FALSE,FALSE
EGLN3-AS1,0,0,0,NA,FALSE,FALSE
SPTSSA,0,0,0,NA,FALSE,FALSE
EAPP,0,0,0,NA,FALSE,FALSE
ENSG00000259002,0,0,0,NA,FALSE,FALSE
ENSG00000259135,0,0,0,NA,FALSE,FALSE
SNX6,0,0,0,NA,FALSE,FALSE
CFL2,0,0,0,NA,FALSE,FALSE
BAZ1A,0,0,0,NA,FALSE,FALSE
BAZ1A-AS1,0,0,0,NA,FALSE,FALSE
SRP54,0,0,0,NA,FALSE,FALSE
FAM177A1,0,0,0,NA,FALSE,FALSE
PPP2R3C,0,0,0,NA,FALSE,FALSE
PRORP,0,0,0,NA,FALSE,FALSE
PSMA6,0,0,0,NA,FALSE,FALSE
ENSG00000258860,0,0,0,NA,FALSE,FALSE
NFKBIA,0,0,0,NA,FALSE,FALSE
ENSG00000259017,0,0,0,NA,FALSE,FALSE
INSM2,0,0,0,NA,FALSE,FALSE
RALGAPA1,0,0,0,3,TRUE,FALSE
ENSG00000258938,0,0,0,NA,FALSE,FALSE
BRMS1L,0,0,0,NA,FALSE,FALSE
ENSG00000257272,0,0,0,NA,FALSE,FALSE
ENSG00000258342,2,1,2,NA,FALSE,FALSE
ENSG00000257614,0,0,0,NA,FALSE,FALSE
ENSG00000257826,0,0,0,NA,FALSE,FALSE
LINC00609,1,1,1,NA,FALSE,FALSE
PTCSC3,0,0,0,NA,FALSE,FALSE
ENSG00000289098,0,0,0,NA,FALSE,FALSE
ENSG00000258844,0,0,0,NA,FALSE,FALSE
MBIP,0,0,0,NA,FALSE,FALSE
ENSG00000283098,0,0,0,NA,FALSE,FALSE
ENSG00000290759,0,0,0,NA,FALSE,FALSE
SFTA3,0,0,0,NA,FALSE,FALSE
NKX2-1,0,0,0,NA,FALSE,FALSE
NKX2-1-AS1,0,0,0,NA,FALSE,FALSE
NKX2-8,0,0,0,NA,FALSE,FALSE
ENSG00000258661,0,0,0,NA,FALSE,FALSE
PAX9,0,0,0,NA,FALSE,FALSE
SLC25A21,0,0,0,NA,FALSE,FALSE
ENSG00000258690,0,0,0,NA,FALSE,FALSE
ENSG00000258601,0,0,0,NA,FALSE,FALSE
ENSG00000258827,0,0,0,NA,FALSE,FALSE
SLC25A21-AS1,0,0,0,NA,FALSE,FALSE
MIPOL1,0,0,0,NA,FALSE,FALSE
ENSG00000259087,0,0,0,NA,FALSE,FALSE
ENSG00000289903,0,0,0,NA,FALSE,FALSE
FOXA1,0,0,0,NA,FALSE,FALSE
TTC6,0,0,0,NA,FALSE,FALSE
LINC00517,0,0,0,NA,FALSE,FALSE
ENSG00000258696,0,0,0,NA,FALSE,FALSE
ENSG00000259048,0,0,0,NA,FALSE,FALSE
ENSG00000258649,0,0,0,NA,FALSE,FALSE
SSTR1,1,1,1,NA,FALSE,FALSE
CLEC14A,0,0,0,NA,FALSE,FALSE
ENSG00000259072,0,0,0,NA,FALSE,FALSE
LINC00639,0,0,0,NA,FALSE,FALSE
SEC23A,0,0,0,NA,FALSE,FALSE
SEC23A-AS1,0,0,0,NA,FALSE,FALSE
GEMIN2,0,0,0,NA,FALSE,FALSE
TRAPPC6B,0,0,0,NA,FALSE,FALSE
ENSG00000285830,0,0,0,NA,FALSE,FALSE
PNN-AS1,0,0,0,NA,FALSE,FALSE
PNN,0,0,0,NA,FALSE,FALSE
MIA2,0,0,0,NA,FALSE,FALSE
MIA2-AS1,0,0,0,NA,FALSE,FALSE
FBXO33,0,0,0,2,TRUE,FALSE
ENSG00000258526,0,0,0,NA,FALSE,FALSE
ENSG00000286123,0,0,0,NA,FALSE,FALSE
ENSG00000286099,0,0,0,NA,FALSE,FALSE
LINC02315,0,0,0,NA,FALSE,FALSE
LRFN5-DT,0,0,0,NA,FALSE,FALSE
ENSG00000289436,0,0,0,NA,FALSE,FALSE
LRFN5,0,0,0,2,TRUE,FALSE
ENSG00000259149,0,0,0,NA,FALSE,FALSE
ENSG00000258394,0,0,0,NA,FALSE,FALSE
ENSG00000258850,0,0,0,NA,FALSE,FALSE
ENSG00000286464,0,0,0,NA,FALSE,FALSE
LINC02307,1,1,1,NA,FALSE,FALSE
ENSG00000259126,0,0,0,NA,FALSE,FALSE
LINC02277,0,0,0,NA,FALSE,FALSE
FSCB,0,0,0,NA,FALSE,FALSE
ENSG00000258747,0,0,0,NA,FALSE,FALSE
LINC02302,0,0,0,NA,FALSE,FALSE
RRAGAP1-AS1,0,0,0,NA,FALSE,FALSE
C14orf28,0,0,0,NA,FALSE,FALSE
ENSG00000258949,0,0,0,NA,FALSE,FALSE
KLHL28,0,0,0,NA,FALSE,FALSE
TOGARAM1,0,0,0,NA,FALSE,FALSE
ENSG00000278147,0,0,0,NA,FALSE,FALSE
PRPF39-DT,0,0,0,NA,FALSE,FALSE
PRPF39,0,0,0,2,TRUE,FALSE
FKBP3,0,0,0,NA,FALSE,FALSE
FANCM,0,0,0,NA,FALSE,FALSE
MIS18BP1,0,0,0,NA,FALSE,FALSE
ENSG00000260046,0,0,0,NA,FALSE,FALSE
ENSG00000257900,0,0,0,NA,FALSE,FALSE
ENSG00000258845,0,0,0,NA,FALSE,FALSE
LINC02303,0,0,0,NA,FALSE,FALSE
LINC00871,0,0,0,NA,FALSE,FALSE
RPL10L,0,0,0,NA,FALSE,FALSE
MDGA2,1,1,1,2,TRUE,FALSE
LINC00648,0,0,0,NA,FALSE,FALSE
ENSG00000286595,0,0,0,NA,FALSE,FALSE
ENSG00000289195,0,0,0,NA,FALSE,FALSE
ENSG00000287492,0,0,0,NA,FALSE,FALSE
ENSG00000258751,0,0,0,NA,FALSE,FALSE
ENSG00000258868,0,0,0,NA,FALSE,FALSE
RPS29,3,3,3,NA,FALSE,FALSE
LRR1,0,0,0,NA,FALSE,FALSE
RPL36AL,0,0,0,NA,FALSE,FALSE
MGAT2,0,0,0,NA,FALSE,FALSE
ENSG00000258377,0,0,0,NA,FALSE,FALSE
DNAAF2,0,0,0,NA,FALSE,FALSE
ENSG00000258450,0,0,0,NA,FALSE,FALSE
POLE2,0,0,0,NA,FALSE,FALSE
KLHDC1,0,0,0,NA,FALSE,FALSE
ENSG00000258400,0,0,0,NA,FALSE,FALSE
KLHDC2,0,0,0,NA,FALSE,FALSE
NEMF,0,0,0,NA,FALSE,FALSE
ENSG00000282885,0,0,0,NA,FALSE,FALSE
ENSG00000278002,0,0,0,NA,FALSE,FALSE
ARF6,0,0,0,NA,FALSE,FALSE
LINC01588,0,0,0,NA,FALSE,FALSE
ENSG00000289531,0,0,0,NA,FALSE,FALSE
VCPKMT,0,0,0,NA,FALSE,FALSE
SOS2,0,0,0,1,TRUE,FALSE
L2HGDH,0,0,0,NA,FALSE,FALSE
DMAC2L,0,0,0,NA,FALSE,FALSE
CDKL1,0,0,0,NA,FALSE,FALSE
ENSG00000259071,0,0,0,NA,FALSE,FALSE
ENSG00000258857,0,0,0,NA,FALSE,FALSE
MAP4K5,0,0,0,NA,FALSE,FALSE
ENSG00000259113,0,0,0,NA,FALSE,FALSE
ATL1,0,0,0,NA,FALSE,FALSE
SAV1,0,0,0,NA,FALSE,FALSE
ENSG00000269906,0,0,0,NA,FALSE,FALSE
ENSG00000289866,0,0,0,NA,FALSE,FALSE
NIN,0,0,0,NA,FALSE,FALSE
ENSG00000270062,0,0,0,NA,FALSE,FALSE
ENSG00000288855,0,0,0,NA,FALSE,FALSE
ENSG00000258843,0,0,0,NA,FALSE,FALSE
ENSG00000285747,0,0,0,NA,FALSE,FALSE
ENSG00000258687,0,0,0,NA,FALSE,FALSE
PYGL,0,0,0,NA,FALSE,FALSE
ABHD12B,0,0,0,NA,FALSE,FALSE
ENSG00000258745,0,0,0,NA,FALSE,FALSE
ENSG00000258711,0,0,0,NA,FALSE,FALSE
TRIM9,0,0,0,NA,FALSE,FALSE
ENSG00000287990,0,0,0,NA,FALSE,FALSE
ENSG00000259055,0,0,0,NA,FALSE,FALSE
TMX1,0,0,0,NA,FALSE,FALSE
LINC00519,0,0,0,NA,FALSE,FALSE
LINC00640,0,0,0,NA,FALSE,FALSE
ENSG00000258942,0,0,0,NA,FALSE,FALSE
FRMD6-AS2,0,0,0,NA,FALSE,FALSE
FRMD6,0,0,0,NA,FALSE,FALSE
ENSG00000259111,0,0,0,NA,FALSE,FALSE
ENSG00000258535,0,0,0,NA,FALSE,FALSE
GNG2,0,0,0,NA,FALSE,FALSE
ENSG00000258928,0,0,0,NA,FALSE,FALSE
ENSG00000259007,0,0,0,NA,FALSE,FALSE
ENSG00000258854,0,0,0,NA,FALSE,FALSE
RTRAF,0,0,0,NA,FALSE,FALSE
NID2,0,0,0,NA,FALSE,FALSE
LINC02319,0,0,0,NA,FALSE,FALSE
PTGDR,0,0,0,NA,FALSE,FALSE
ENSG00000289424,0,0,0,NA,FALSE,FALSE
PTGER2,0,0,0,NA,FALSE,FALSE
TXNDC16,0,0,0,NA,FALSE,FALSE
GPR137C,0,0,0,NA,FALSE,FALSE
ERO1A,0,0,0,NA,FALSE,FALSE
ENSG00000258757,0,0,0,NA,FALSE,FALSE
PSMC6,0,0,0,NA,FALSE,FALSE
STYX,0,0,0,NA,FALSE,FALSE
GNPNAT1,0,0,0,NA,FALSE,FALSE
ENSG00000259049,0,0,0,NA,FALSE,FALSE
ENSG00000285664,0,0,0,NA,FALSE,FALSE
ENSG00000258698,0,0,0,NA,FALSE,FALSE
FERMT2,0,0,0,NA,FALSE,FALSE
ENSG00000288045,0,0,0,NA,FALSE,FALSE
DDHD1,0,0,0,NA,FALSE,FALSE
ENSG00000258985,0,0,0,NA,FALSE,FALSE
DDHD1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000237356,0,0,0,NA,FALSE,FALSE
ENSG00000286730,0,0,0,NA,FALSE,FALSE
ENSG00000225680,0,0,0,NA,FALSE,FALSE
LINC02331,0,0,0,NA,FALSE,FALSE
BMP4,0,0,0,NA,FALSE,FALSE
ENSG00000287156,0,0,0,NA,FALSE,FALSE
CDKN3,0,0,0,NA,FALSE,FALSE
CNIH1,0,0,0,NA,FALSE,FALSE
ENSG00000258753,0,0,0,NA,FALSE,FALSE
GMFB,0,0,0,NA,FALSE,FALSE
CGRRF1,0,0,0,NA,FALSE,FALSE
SAMD4A,0,0,0,NA,FALSE,FALSE
SAMD4A-AS1,0,0,0,NA,FALSE,FALSE
GCH1,0,0,0,NA,FALSE,FALSE
WDHD1,0,0,0,NA,FALSE,FALSE
SOCS4,0,0,0,NA,FALSE,FALSE
MAPK1IP1L,0,0,0,NA,FALSE,FALSE
ENSG00000289523,0,0,0,NA,FALSE,FALSE
LGALS3,0,0,0,NA,FALSE,FALSE
DLGAP5,0,0,0,NA,FALSE,FALSE
ENSG00000258050,0,0,0,NA,FALSE,FALSE
FBXO34-AS1,0,0,0,NA,FALSE,FALSE
FBXO34,0,0,0,NA,FALSE,FALSE
ENSG00000258455,0,0,0,NA,FALSE,FALSE
ATG14,0,0,0,NA,FALSE,FALSE
TBPL2,0,0,0,NA,FALSE,FALSE
KTN1-AS1,0,0,0,NA,FALSE,FALSE
KTN1,0,0,0,NA,FALSE,FALSE
ENSG00000258784,0,0,0,NA,FALSE,FALSE
LINC00520,0,0,0,NA,FALSE,FALSE
ENSG00000259868,0,0,0,NA,FALSE,FALSE
ENSG00000277763,0,0,0,NA,FALSE,FALSE
PELI2,0,0,0,NA,FALSE,FALSE
ENSG00000259483,0,0,0,NA,FALSE,FALSE
ENSG00000275569,0,0,0,NA,FALSE,FALSE
LINC02284,0,0,0,NA,FALSE,FALSE
TMEM260,0,0,0,NA,FALSE,FALSE
ENSG00000258803,0,0,0,NA,FALSE,FALSE
ENSG00000258428,0,0,0,NA,FALSE,FALSE
ENSG00000259133,0,0,0,NA,FALSE,FALSE
ENSG00000258703,0,0,0,NA,FALSE,FALSE
OTX2,0,0,0,NA,FALSE,FALSE
OTX2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000258776,0,0,0,NA,FALSE,FALSE
ENSG00000286257,0,0,0,NA,FALSE,FALSE
LINC03059,0,0,0,NA,FALSE,FALSE
EXOC5,0,0,0,2,TRUE,FALSE
AP5M1,0,0,0,NA,FALSE,FALSE
ENSG00000286355,0,0,0,NA,FALSE,FALSE
ENSG00000259008,0,0,0,NA,FALSE,FALSE
NAA30,0,0,0,NA,FALSE,FALSE
CCDC198,0,0,0,NA,FALSE,FALSE
SLC35F4,0,0,0,NA,FALSE,FALSE
ENSG00000259039,0,0,0,NA,FALSE,FALSE
ENSG00000259969,0,0,0,NA,FALSE,FALSE
ARMH4,0,0,0,NA,FALSE,FALSE
ACTR10,0,0,0,NA,FALSE,FALSE
PSMA3,0,0,0,NA,FALSE,FALSE
ENSG00000258682,0,0,0,NA,FALSE,FALSE
PSMA3-AS1,0,0,0,NA,FALSE,FALSE
LINC00216,0,0,0,NA,FALSE,FALSE
ARID4A,0,0,0,NA,FALSE,FALSE
TOMM20L-DT,0,0,0,NA,FALSE,FALSE
TOMM20L,0,0,0,NA,FALSE,FALSE
ENSG00000258378,0,0,0,NA,FALSE,FALSE
TIMM9,0,0,0,NA,FALSE,FALSE
KIAA0586,0,0,0,NA,FALSE,FALSE
DACT1,0,0,0,NA,FALSE,FALSE
LINC01500,0,0,0,NA,FALSE,FALSE
DAAM1,0,0,0,NA,FALSE,FALSE
GPR135,0,0,0,NA,FALSE,FALSE
L3HYPDH,0,0,0,NA,FALSE,FALSE
JKAMP,0,0,0,NA,FALSE,FALSE
CCDC175,0,0,0,NA,FALSE,FALSE
RTN1,0,0,0,NA,FALSE,FALSE
ENSG00000261120,0,0,0,NA,FALSE,FALSE
LRRC9,0,0,0,NA,FALSE,FALSE
PCNX4-DT,0,0,0,NA,FALSE,FALSE
PCNX4,0,0,0,NA,FALSE,FALSE
DHRS7,0,0,0,NA,FALSE,FALSE
ENSG00000254718,0,0,0,NA,FALSE,FALSE
PPM1A,0,0,0,NA,FALSE,FALSE
LINC02322,0,0,0,NA,FALSE,FALSE
C14orf39,0,0,0,NA,FALSE,FALSE
SIX6,0,0,0,NA,FALSE,FALSE
ENSG00000258670,0,0,0,NA,FALSE,FALSE
SALRNA1,0,0,0,NA,FALSE,FALSE
SIX1,0,0,0,NA,FALSE,FALSE
SIX4,0,0,0,NA,FALSE,FALSE
MNAT1,0,0,0,NA,FALSE,FALSE
TRMT5,0,0,0,NA,FALSE,FALSE
SLC38A6,0,0,0,NA,FALSE,FALSE
PRKCH,2,1,2,NA,FALSE,FALSE
TMEM30B,0,0,0,NA,FALSE,FALSE
PRKCH-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000258926,0,0,0,NA,FALSE,FALSE
LINC01303,0,0,0,NA,FALSE,FALSE
LINC03033,0,0,0,NA,FALSE,FALSE
HIF1A-AS1,0,0,0,NA,FALSE,FALSE
HIF1A,0,0,0,NA,FALSE,FALSE
HIF1A-AS3,0,0,0,NA,FALSE,FALSE
ENSG00000288928,0,0,0,NA,FALSE,FALSE
SNAPC1,0,0,0,NA,FALSE,FALSE
SYT16,0,0,0,NA,FALSE,FALSE
ENSG00000258842,0,0,0,NA,FALSE,FALSE
ENSG00000258903,0,0,0,NA,FALSE,FALSE
ENSG00000288802,0,0,0,NA,FALSE,FALSE
LINC00644,0,0,0,NA,FALSE,FALSE
KCNH5,0,0,0,3,TRUE,FALSE
ENSG00000259093,0,0,0,NA,FALSE,FALSE
RHOJ,0,0,0,NA,FALSE,FALSE
ENSG00000258943,0,0,0,NA,FALSE,FALSE
GPHB5,0,0,0,NA,FALSE,FALSE
PPP2R5E,0,0,0,NA,FALSE,FALSE
ENSG00000261242,0,0,0,NA,FALSE,FALSE
WDR89,0,0,0,NA,FALSE,FALSE
ENSG00000258800,0,0,0,NA,FALSE,FALSE
ENSG00000274015,0,0,0,NA,FALSE,FALSE
SGPP1,0,0,0,NA,FALSE,FALSE
SYNE2,0,0,0,NA,FALSE,FALSE
ESR2,0,0,0,2,TRUE,FALSE
ENSG00000214770,0,0,0,NA,FALSE,FALSE
ENSG00000284664,0,0,0,NA,FALSE,FALSE
MTHFD1,0,0,0,NA,FALSE,FALSE
ENSG00000258824,0,0,0,NA,FALSE,FALSE
ENSG00000272909,0,0,0,NA,FALSE,FALSE
ZBTB25,0,0,0,NA,FALSE,FALSE
AKAP5,0,0,0,NA,FALSE,FALSE
ZBTB1,0,0,0,NA,FALSE,FALSE
HSPA2-AS1,0,0,0,NA,FALSE,FALSE
HSPA2,0,0,0,NA,FALSE,FALSE
PPP1R36,0,0,0,NA,FALSE,FALSE
ENSG00000259076,0,0,0,NA,FALSE,FALSE
ENSG00000289290,0,0,0,NA,FALSE,FALSE
PLEKHG3,0,0,0,NA,FALSE,FALSE
SPTB,0,0,0,NA,FALSE,FALSE
ENSG00000288779,0,0,0,NA,FALSE,FALSE
CHURC1,0,0,0,NA,FALSE,FALSE
GPX2,0,0,0,NA,FALSE,FALSE
RAB15,0,0,0,NA,FALSE,FALSE
FNTB,0,0,0,NA,FALSE,FALSE
ENSG00000272158,0,0,0,NA,FALSE,FALSE
MAX,0,0,0,NA,FALSE,FALSE
ENSG00000259118,0,0,0,NA,FALSE,FALSE
LINC02324,0,0,0,NA,FALSE,FALSE
ENSG00000258760,0,0,0,NA,FALSE,FALSE
FUT8,0,0,0,NA,FALSE,FALSE
FUT8-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000258847,0,0,0,NA,FALSE,FALSE
ENSG00000277651,0,0,0,NA,FALSE,FALSE
LINC02290,0,0,0,NA,FALSE,FALSE
ENSG00000258561,0,0,0,NA,FALSE,FALSE
ENSG00000287833,0,0,0,NA,FALSE,FALSE
CCDC196,0,0,0,NA,FALSE,FALSE
GPHN,0,0,0,2,TRUE,FALSE
ENSG00000289208,0,0,0,NA,FALSE,FALSE
ENSG00000258490,0,0,0,NA,FALSE,FALSE
GARIN2,0,0,0,NA,FALSE,FALSE
PALS1,0,0,0,NA,FALSE,FALSE
ENSG00000286319,0,0,0,NA,FALSE,FALSE
ATP6V1D,0,0,0,NA,FALSE,FALSE
EIF2S1,0,0,0,NA,FALSE,FALSE
PLEK2,0,0,0,NA,FALSE,FALSE
TMEM229B,0,0,0,NA,FALSE,FALSE
PLEKHH1,0,0,0,NA,FALSE,FALSE
PIGH,0,0,0,NA,FALSE,FALSE
ARG2,0,0,0,NA,FALSE,FALSE
ENSG00000286861,0,0,0,NA,FALSE,FALSE
VTI1B,0,0,0,NA,FALSE,FALSE
RDH11,0,0,0,NA,FALSE,FALSE
RDH12,0,0,0,NA,FALSE,FALSE
ZFYVE26,0,0,0,2,TRUE,FALSE
RAD51B,0,0,0,NA,FALSE,FALSE
ENSG00000258837,0,0,0,NA,FALSE,FALSE
ENSG00000287385,0,0,0,NA,FALSE,FALSE
ENSG00000259038,0,0,0,NA,FALSE,FALSE
ENSG00000258623,0,0,0,NA,FALSE,FALSE
ENSG00000287167,0,0,0,NA,FALSE,FALSE
ENSG00000287913,0,0,0,NA,FALSE,FALSE
ENSG00000289583,0,0,0,NA,FALSE,FALSE
ZFP36L1,0,0,0,NA,FALSE,FALSE
ENSG00000289626,0,0,0,NA,FALSE,FALSE
ACTN1,0,0,0,NA,FALSE,FALSE
ACTN1-DT,0,0,0,NA,FALSE,FALSE
DCAF5,0,0,0,NA,FALSE,FALSE
ENSG00000289180,0,0,0,NA,FALSE,FALSE
ENSG00000276063,0,0,0,NA,FALSE,FALSE
GALNT16-AS1,0,0,0,NA,FALSE,FALSE
EXD2,0,0,0,NA,FALSE,FALSE
ENSG00000258520,0,0,0,NA,FALSE,FALSE
GALNT16,0,0,0,NA,FALSE,FALSE
