Name,pathway_id,pathway_label,pathway_source
L-Histidine,R-HSA-379724,tRNA Aminoacylation,reactome
L-Histidine,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
L-Histidine,R-HSA-427975,Proton/oligopeptide cotransporters,reactome
L-Histidine,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
L-Histidine,R-HSA-5223345,Miscellaneous transport and binding events,reactome
L-Histidine,R-HSA-5619094,Variant SLC6A14 may confer susceptibility towards obesity,reactome
L-Histidine,R-HSA-70921,Histidine catabolism,reactome
L-Histidine,R-HSA-71240,Tryptophan catabolism,reactome
L-Histidine,WP4486,Role of carnosine in muscle contraction,wiki
L-Histidine,WP4661,Amino acid metabolism pathway excerpt: histidine catabolism extension,wiki
L-Histidine,WP5313,Carnosine metabolism of glial cells,wiki
L-Histidine,WP550,Biogenic amine synthesis,wiki
L-Histidine,WP661,Glucose homeostasis,wiki
Dl-Carnitine,map00071,Fatty acid Metabolism,kegg
Dl-Carnitine,map01040,Biosynthesis of unsaturated fatty acids,kegg
Dl-Carnitine,R-HSA-200425,Carnitine metabolism,reactome
Dl-Carnitine,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,reactome
Dl-Carnitine,R-HSA-390918,Peroxisomal lipid metabolism,reactome
Dl-Carnitine,R-HSA-5362517,Signaling by Retinoic Acid,reactome
Dl-Carnitine,R-HSA-549127,Organic cation transport,reactome
Dl-Carnitine,R-HSA-549132,Organic cation/anion/zwitterion transport,reactome
Dl-Carnitine,R-HSA-5619053,Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP),reactome
Dl-Carnitine,R-HSA-71262,Carnitine synthesis,reactome
Dl-Carnitine,WP4321,Thermogenesis,wiki
Dl-Carnitine,WP5123,Mitochondrial fatty acid oxidation disorders,wiki
Dl-Carnitine,WP5219,Diet-dependent trimethylamine/trimethylamine N-oxide metabolism,wiki
D-Phenylalanine,WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,wiki
D-Phenylalanine,WP5029,Amino acid transport defects (IEMs),wiki
1-Methylhistidine,map00340,Histidine metabolism,kegg
1-Methylhistidine,map00410,beta-Alanine metabolism,kegg
D-Arginine,map00472,D-Arginine and D-Ornithine Metabolism,kegg
Trans-3-Indoleacrylic Acid,WP465,Tryptophan metabolism,wiki
"Ne,Ne,Ne-Trimethyllysine",R-HSA-71262,Carnitine synthesis,reactome
"N6,N6,N6-Trimethyl-L-Lysine",R-HSA-71262,Carnitine synthesis,reactome
Meglumine,WP4900,Purinergic signaling,wiki
N-Methyl-D-Glucamine,WP4900,Purinergic signaling,wiki
"N3,N4-Dimethyl-L-Arginine",WP4947,Nitric oxide metabolism in cystic fibrosis,wiki
Acetyl-L-Carnitine,map01040,Biosynthesis of unsaturated fatty acids,kegg
Acetyl-L-Carnitine,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,reactome
Acetyl-L-Carnitine,R-HSA-390918,Peroxisomal lipid metabolism,reactome
Acetyl-L-Carnitine,WP106,Alanine and aspartate metabolism,wiki
Tryptophan,map00380,Tryptophan metabolism,kegg
Tryptophan,R-HSA-209776,Metabolism of amine-derived hormones,reactome
Tryptophan,R-HSA-209931,Serotonin and melatonin biosynthesis,reactome
Tryptophan,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
Tryptophan,R-HSA-379716,Cytosolic tRNA aminoacylation,reactome
Tryptophan,R-HSA-379724,tRNA Aminoacylation,reactome
Tryptophan,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
Tryptophan,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
Tryptophan,R-HSA-5619044,Defective SLC6A19 causes Hartnup disorder (HND),reactome
Tryptophan,R-HSA-5619094,Variant SLC6A14 may confer susceptibility towards obesity,reactome
Tryptophan,R-HSA-5659735,Defective SLC6A19 causes Hartnup disorder (HND),reactome
Tryptophan,R-HSA-71240,Tryptophan catabolism,reactome
Tryptophan,WP1455,Serotonin transporter activity,wiki
Tryptophan,WP2485,NAD biosynthesis II from tryptophan,wiki
Tryptophan,WP3627,Gut-liver indole metabolism,wiki
Tryptophan,WP3644,NAD+ metabolism,wiki
Tryptophan,WP3645,NAD+ biosynthetic pathways,wiki
Tryptophan,WP3953,"mRNA, protein, and metabolite inducation pathway by cyclosporin A",wiki
Tryptophan,WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,wiki
Tryptophan,WP4210,Tryptophan catabolism leading to NAD+ production,wiki
Tryptophan,WP4220,Neurotransmitter disorders,wiki
Tryptophan,WP4519,"Cerebral organic acidurias, including diseases",wiki
Tryptophan,WP465,Tryptophan metabolism,wiki
Tryptophan,WP5029,Amino acid transport defects (IEMs),wiki
Tryptophan,WP5044,Kynurenine pathway and links to cell senescence,wiki
Tryptophan,WP5078,T cell modulation in pancreatic cancer,wiki
Tryptophan,WP5414,IDO metabolic pathway,wiki
Tryptophan,WP550,Biogenic amine synthesis,wiki
Tryptophan,WP727,Monoamine transport,wiki
Phosphoserine,R-HSA-977347,Serine biosynthesis,reactome
Phosphoserine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
Phosphoserine,WP4688,Serine metabolism,wiki
Phosphoserine,WP5213,Amino acid metabolism in triple-negative breast cancer cells,wiki
L-Ergothioneine,R-HSA-549127,Organic cation transport,reactome
L-Ergothioneine,R-HSA-549132,Organic cation/anion/zwitterion transport,reactome
Anserine,map00340,Histidine metabolism,kegg
Anserine,map00410,beta-Alanine metabolism,kegg
Anserine,R-HSA-70921,Histidine catabolism,reactome
Anserine,WP4486,Role of carnosine in muscle contraction,wiki
Uridine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Uridine,R-HSA-5619063,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),reactome
Uridine,R-HSA-73614,Pyrimidine salvage,reactome
Uridine,R-HSA-73621,Pyrimidine catabolism,reactome
Uridine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Uridine,R-HSA-8956319,Nucleotide catabolism,reactome
Uridine,R-HSA-8956321,Nucleotide salvage,reactome
Uridine,WP4022,Pyrimidine metabolism,wiki
Uridine,WP4225,Pyrimidine metabolism and related diseases,wiki
Uridine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Uridine,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
Uridine,WP4595,Urea cycle and associated pathways,wiki
Uridine,WP5408,15q25 copy number variation,wiki
2'-Deoxyadenosine,R-HSA-1222556,ROS and RNS production in phagocytes,reactome
2'-Deoxyadenosine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
2'-Deoxyadenosine,R-HSA-74217,Purine salvage,reactome
2'-Deoxyadenosine,R-HSA-74259,Purine catabolism,reactome
2'-Deoxyadenosine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
2'-Deoxyadenosine,R-HSA-8956319,Nucleotide catabolism,reactome
2'-Deoxyadenosine,R-HSA-8956321,Nucleotide salvage,reactome
2'-Deoxyadenosine,R-HSA-9734207,Nucleotide salvage defects,reactome
2'-Deoxyadenosine,R-HSA-9734735,Defective ADA disrupts (deoxy)adenosine deamination,reactome
2'-Deoxyadenosine,R-HSA-9735804,Diseases of nucleotide metabolism,reactome
2'-Deoxyadenosine,WP4224,Purine metabolism and related disorders,wiki
2'-Deoxyadenosine,WP4792,Purine metabolism,wiki
2'-Deoxyadenosine,WP5269,Genetic causes of porto-sinusoidal vascular disease,wiki
Glycerophosphocholine,map00830,Retinol Metabolism,kegg
Glycerophosphocholine,R-HSA-1483115,Hydrolysis of LPC,reactome
Glycerophosphocholine,R-HSA-1483255,PI Metabolism,reactome
Glycerophosphocholine,R-HSA-6814848,Glycerophospholipid catabolism,reactome
Glycerophosphocholine,WP4195,Phosphatidylcholine catabolism,wiki
Glycerophosphocholine,WP4949,16p11.2 proximal deletion syndrome,wiki
Glycerophosphocholine,WP528,Acetylcholine synthesis,wiki
Thiamine,map00730,Thiamine Metabolism,kegg
Thiamine,R-HSA-196819,Vitamin B1 (thiamin) metabolism,reactome
Adenosine,map00270,Methionine Metabolism,kegg
Adenosine,map00450,Selenocompound metabolism,kegg
Adenosine,R-HSA-156581,Methylation,reactome
Adenosine,R-HSA-1614635,Sulfur amino acid metabolism,reactome
Adenosine,R-HSA-166520,Signaling by NTRKs,reactome
Adenosine,R-HSA-187015,Activation of TRKA receptors,reactome
Adenosine,R-HSA-187024,NGF-independant TRKA activation,reactome
Adenosine,R-HSA-187037,Signaling by NTRK1 (TRKA),reactome
Adenosine,R-HSA-2161522,Abacavir ADME,reactome
Adenosine,R-HSA-2161541,Abacavir metabolism,reactome
Adenosine,R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",reactome
Adenosine,R-HSA-417973,Adenosine P1 receptors,reactome
Adenosine,R-HSA-418038,Nucleotide-like (purinergic) receptors,reactome
Adenosine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Adenosine,R-HSA-5619063,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),reactome
Adenosine,R-HSA-5683826,Surfactant metabolism,reactome
Adenosine,R-HSA-73942,DNA Damage Reversal,reactome
Adenosine,R-HSA-73943,Reversal of alkylation damage by DNA dioxygenases,reactome
Adenosine,R-HSA-74217,Purine salvage,reactome
Adenosine,R-HSA-74259,Purine catabolism,reactome
Adenosine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Adenosine,R-HSA-8956319,Nucleotide catabolism,reactome
Adenosine,R-HSA-8956321,Nucleotide salvage,reactome
Adenosine,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,reactome
Adenosine,R-HSA-9734207,Nucleotide salvage defects,reactome
Adenosine,R-HSA-9734735,Defective ADA disrupts (deoxy)adenosine deamination,reactome
Adenosine,R-HSA-9735804,Diseases of nucleotide metabolism,reactome
Adenosine,WP3580,Methionine de novo and salvage pathway,wiki
Adenosine,WP4224,Purine metabolism and related disorders,wiki
Adenosine,WP4292,Methionine metabolism leading to sulfur amino acids and related disorders,wiki
Adenosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Adenosine,WP4504,Cysteine and methionine catabolism,wiki
Adenosine,WP4792,Purine metabolism,wiki
Adenosine,WP4900,Purinergic signaling,wiki
Adenosine,WP5078,T cell modulation in pancreatic cancer,wiki
Adenosine,WP5408,15q25 copy number variation,wiki
Adenosine,WP80,Nucleotide GPCRs,wiki
Inosine,R-HSA-2161522,Abacavir ADME,reactome
Inosine,R-HSA-2161541,Abacavir metabolism,reactome
Inosine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Inosine,R-HSA-5619063,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),reactome
Inosine,R-HSA-5683826,Surfactant metabolism,reactome
Inosine,R-HSA-74217,Purine salvage,reactome
Inosine,R-HSA-74259,Purine catabolism,reactome
Inosine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Inosine,R-HSA-8956319,Nucleotide catabolism,reactome
Inosine,R-HSA-8956321,Nucleotide salvage,reactome
Inosine,R-HSA-9735763,Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine,reactome
Inosine,R-HSA-9735786,Nucleotide catabolism defects,reactome
Inosine,R-HSA-9735804,Diseases of nucleotide metabolism,reactome
Inosine,R-HSA-9755088,Ribavirin ADME,reactome
Inosine,WP4224,Purine metabolism and related disorders,wiki
Inosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Inosine,WP4792,Purine metabolism,wiki
L-Saccharopine,map00310,Lysine degradation,kegg
L-Saccharopine,R-HSA-71064,Lysine catabolism,reactome
L-Saccharopine,WP4228,Vitamin B6-dependent and responsive disorders,wiki
1-Methyladenosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Risedronic Acid,R-HSA-191273,Cholesterol biosynthesis,reactome
Risedronic Acid,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,wiki
N-Acetyl-D-Glucosamine 6-Phosphate,map00250,"Alanine, aspartate and glutamate metabolism",kegg
N-Acetyl-D-Glucosamine 6-Phosphate,map00520,Amino Sugar Metabolism,kegg
N-Acetyl-D-Glucosamine 6-Phosphate,R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,reactome
N-Acetyl-D-Glucosamine 6-Phosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
N-Acetyl-D-Glucosamine 6-Phosphate,WP5220,Metabolic reprogramming in pancreatic cancer,wiki
N-Acetyl-D-Glucosamine 6-Phosphate,WP5394,UDP-derived sugars synthesis in fibroblasts,wiki
Ophthalmate,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
Ophthalmate,WP4487,Ophthalmate biosynthesis in hepatocytes,wiki
7-Methylguanosine,R-HSA-429914,Deadenylation-dependent mRNA decay,reactome
7-Methylguanosine,R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,reactome
7-Methylguanosine,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,reactome
7-Methylguanosine,R-HSA-6790901,rRNA modification in the nucleus and cytosol,reactome
7-Methylguanosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
"Cytidine 2',3'-Cyclic Monophosphoric Acid",WP100,Glutathione metabolism,wiki
"Cytidine 2',3'-Cyclic Monophosphoric Acid",WP2289,Drug induction of bile acid pathway,wiki
"Cytidine 2',3'-Cyclic Monophosphoric Acid",WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
"Cytidine 2',3'-Cyclic Monophosphoric Acid",WP4313,Ferroptosis,wiki
"Cytidine 2',3'-Cyclic Monophosphoric Acid",WP5233,Arsenic metabolism and reactive oxygen species generation,wiki
N-Acetyl-Neuraminic Acid,R-HSA-1660662,Glycosphingolipid metabolism,reactome
N-Acetyl-Neuraminic Acid,R-HSA-4085001,Sialic acid metabolism,reactome
N-Acetyl-Neuraminic Acid,R-HSA-428643,Organic anion transporters,reactome
N-Acetyl-Neuraminic Acid,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
N-Acetyl-Neuraminic Acid,R-HSA-5619035,Defective SLC17A5 causes Salla disease (SD) and ISSD,reactome
N-Acetyl-Neuraminic Acid,R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,reactome
N-Acetyl-Neuraminic Acid,R-HSA-975577,N-Glycan antennae elongation,reactome
N-Acetyl-Neuraminic Acid,R-HSA-9840310,Glycosphingolipid catabolism,reactome
N-Acetyl-Neuraminic Acid,WP5151,Sialylation,wiki
Uridine 5'-Diphosphate,map00052,Galactose Metabolism,kegg
Uridine 5'-Diphosphate,map00150,Androgen and Estrogen Metabolism,kegg
Uridine 5'-Diphosphate,map00520,Amino Sugar Metabolism,kegg
Uridine 5'-Diphosphate,map00860,Porphyrin Metabolism,kegg
Uridine 5'-Diphosphate,R-HSA-1474290,Collagen formation,reactome
Uridine 5'-Diphosphate,R-HSA-156588,Glucuronidation,reactome
Uridine 5'-Diphosphate,R-HSA-162710,Synthesis of glycosylphosphatidylinositol (GPI),reactome
Uridine 5'-Diphosphate,R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins,reactome
Uridine 5'-Diphosphate,R-HSA-1638074,Keratan sulfate/keratin metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,reactome
Uridine 5'-Diphosphate,R-HSA-1660662,Glycosphingolipid metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-189445,Metabolism of porphyrins,reactome
Uridine 5'-Diphosphate,R-HSA-189483,Heme degradation,reactome
Uridine 5'-Diphosphate,R-HSA-190236,Signaling by FGFR,reactome
Uridine 5'-Diphosphate,R-HSA-190239,FGFR3 ligand binding and activation,reactome
Uridine 5'-Diphosphate,R-HSA-190372,FGFR3c ligand binding and activation,reactome
Uridine 5'-Diphosphate,R-HSA-1912399,Pre-NOTCH Processing in the Endoplasmic Reticulum,reactome
Uridine 5'-Diphosphate,R-HSA-1912420,Pre-NOTCH Processing in Golgi,reactome
Uridine 5'-Diphosphate,R-HSA-1912422,Pre-NOTCH Expression and Processing,reactome
Uridine 5'-Diphosphate,R-HSA-1971475,A tetrasaccharide linker sequence is required for GAG synthesis,reactome
Uridine 5'-Diphosphate,R-HSA-2022854,Keratan sulfate biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-2022870,Chondroitin sulfate biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-2022928,HS-GAG biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-2161522,Abacavir ADME,reactome
Uridine 5'-Diphosphate,R-HSA-2161541,Abacavir metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-3322077,Glycogen synthesis,reactome
Uridine 5'-Diphosphate,R-HSA-4085001,Sialic acid metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-417957,P2Y receptors,reactome
Uridine 5'-Diphosphate,R-HSA-418038,Nucleotide-like (purinergic) receptors,reactome
Uridine 5'-Diphosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
Uridine 5'-Diphosphate,R-HSA-480985,Synthesis of dolichyl-phosphate-glucose,reactome
Uridine 5'-Diphosphate,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
Uridine 5'-Diphosphate,R-HSA-5173105,O-linked glycosylation,reactome
Uridine 5'-Diphosphate,R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,reactome
Uridine 5'-Diphosphate,R-HSA-5213460,RIPK1-mediated regulated necrosis,reactome
Uridine 5'-Diphosphate,R-HSA-5218859,Regulated Necrosis,reactome
Uridine 5'-Diphosphate,R-HSA-5653890,Lactose synthesis,reactome
Uridine 5'-Diphosphate,R-HSA-5654741,Signaling by FGFR3,reactome
Uridine 5'-Diphosphate,R-HSA-5675482,Regulation of necroptotic cell death,reactome
Uridine 5'-Diphosphate,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,reactome
Uridine 5'-Diphosphate,R-HSA-8956319,Nucleotide catabolism,reactome
Uridine 5'-Diphosphate,R-HSA-8982491,Glycogen metabolism,reactome
Uridine 5'-Diphosphate,R-HSA-9033658,Blood group systems biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-9033807,ABO blood group biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-9037629,Lewis blood group biosynthesis,reactome
Uridine 5'-Diphosphate,R-HSA-913709,O-linked glycosylation of mucins,reactome
Uridine 5'-Diphosphate,R-HSA-964739,N-glycan trimming and elongation in the cis-Golgi,reactome
Uridine 5'-Diphosphate,R-HSA-9660826,Purinergic signaling in leishmaniasis infection,reactome
Uridine 5'-Diphosphate,R-HSA-9664424,Cell recruitment (pro-inflammatory response),reactome
Uridine 5'-Diphosphate,R-HSA-9683673,Maturation of protein 3a,reactome
Uridine 5'-Diphosphate,R-HSA-9683686,Maturation of spike protein,reactome
Uridine 5'-Diphosphate,R-HSA-9683701,Translation of Structural Proteins,reactome
Uridine 5'-Diphosphate,R-HSA-9694635,Translation of Structural Proteins,reactome
Uridine 5'-Diphosphate,R-HSA-9694719,Maturation of protein 3a,reactome
Uridine 5'-Diphosphate,R-HSA-9749641,Aspirin ADME,reactome
Uridine 5'-Diphosphate,R-HSA-9753281,Paracetamol ADME,reactome
Uridine 5'-Diphosphate,R-HSA-9754706,Atorvastatin ADME,reactome
Uridine 5'-Diphosphate,R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,reactome
Uridine 5'-Diphosphate,R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,reactome
Uridine 5'-Diphosphate,R-HSA-9757110,Prednisone ADME,reactome
Uridine 5'-Diphosphate,R-HSA-9772573,Late SARS-CoV-2 Infection Events,reactome
