"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"608","ENST00000381756.9","chr22",37607935,37608255,321,"*","Promoter (<=1kb)",22,37608725,37632711,23987,1,"26088",-470,26088,"GGA1"
"609","ENST00000382031.5","chr15",43510778,43511218,441,"*","Promoter (<=1kb)",15,43510958,43531620,20663,1,"4130",0,4130,"MAP1A"
"610","ENST00000382062.6","chr2",3590573,3590965,393,"*","Distal Intergenic",2,3594832,3644644,49813,1,"78989",-3867,78989,"COLEC11"
"611","ENST00000383070.2","chrY",2773670,2774216,547,"*","Intron (ENST00000680285.1/100132596, intron 2 of 3)",24,2786855,2787682,828,2,"6736",13466,6736,"SRY"
"612","ENST00000383925.1","chr1",16514141,16514547,407,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905573,"RNU1-1"
"613","ENST00000383925.1","chr1",16514141,16514547,407,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,26871,"RNU1-1"
"614","ENST00000383925.1","chr1",16514141,16514547,407,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905809,"RNU1-1"
"615","ENST00000383925.1","chr1",16514141,16514547,407,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124904613,"RNU1-1"
"616","ENST00000383925.1","chr1",16514141,16514547,407,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905321,"RNU1-1"
"617","ENST00000384010.1","chr1",143729376,143729861,486,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,26863,"RNVU1-18"
"618","ENST00000384010.1","chr1",143729376,143729861,486,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905321,"RNVU1-18"
"619","ENST00000384010.1","chr1",143729376,143729861,486,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124904613,"RNVU1-18"
"620","ENST00000384010.1","chr1",143729376,143729861,486,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905809,"RNVU1-18"
"621","ENST00000384010.1","chr1",143729376,143729861,486,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905573,"RNVU1-18"
"622","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,26870,"RNU1-2"
"623","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124904613,"RNU1-2"
"624","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905809,"RNU1-2"
"625","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905573,"RNU1-2"
"626","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905321,"RNU1-2"
"627","ENST00000384278.1","chr1",16895713,16896563,851,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905574,"RNU1-2"
"628","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,26870,"RNU1-2"
"629","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,124904613,"RNU1-2"
"630","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,124905809,"RNU1-2"
"631","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,124905573,"RNU1-2"
"632","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,124905321,"RNU1-2"
"633","ENST00000384278.1","chr1",16904893,16905158,266,"*","Intron (ENST00000466256.6/9696, intron 1 of 8)",1,16895980,16896143,164,1,"26870",8913,124905574,"RNU1-2"
"634","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,26870,"RNU1-2"
"635","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,124904613,"RNU1-2"
"636","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,124905809,"RNU1-2"
"637","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,124905573,"RNU1-2"
"638","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,124905321,"RNU1-2"
"639","ENST00000384278.1","chr1",16904898,16905255,358,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8918,124905574,"RNU1-2"
"640","ENST00000384334.1","chr7",65080926,65081185,260,"*","Distal Intergenic",7,65070538,65070672,135,1,"109616962",10388,109616962,"SNORA15B-1"
"641","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,6060,"RNU1-4"
"642","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,26863,"RNU1-4"
"643","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905809,"RNU1-4"
"644","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905573,"RNU1-4"
"645","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905321,"RNU1-4"
"646","ENST00000384659.1","chr1",16740254,16740602,349,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124904613,"RNU1-4"
"647","ENST00000384782.1","chr1",16666884,16667209,326,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905321,"RNU1-3"
"648","ENST00000384782.1","chr1",16666884,16667209,326,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124904613,"RNU1-3"
"649","ENST00000384782.1","chr1",16666884,16667209,326,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905573,"RNU1-3"
"650","ENST00000384782.1","chr1",16666884,16667209,326,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905809,"RNU1-3"
"651","ENST00000384782.1","chr1",16666884,16667209,326,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,26869,"RNU1-3"
"652","ENST00000384847.1","chr16",770353,770792,440,"*","Promoter (<=1kb)",16,770183,770277,95,1,"724032",170,724032,"MIR662"
"653","ENST00000384868.3","chr8",11026454,11026982,529,"*","Intron (ENST00000416569.3/286046, intron 1 of 2)",8,11035206,11035302,97,2,"693183",8320,693183,"MIR598"
"654","ENST00000384905.1","chr7",158314620,158315802,1183,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",217011,693180,"MIR595"
"655","ENST00000384905.1","chr7",158431372,158431784,413,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",101029,693180,"MIR595"
"656","ENST00000384905.1","chr7",158423469,158423900,432,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",108913,693180,"MIR595"
"657","ENST00000384905.1","chr7",158273942,158274536,595,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",258277,693180,"MIR595"
"658","ENST00000384905.1","chr7",158460011,158460336,326,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",72477,693180,"MIR595"
"659","ENST00000384905.1","chr7",158453107,158453669,563,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",79144,693180,"MIR595"
"660","ENST00000384905.1","chr7",158453955,158454226,272,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",78587,693180,"MIR595"
"661","ENST00000384905.1","chr7",158488627,158489026,400,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",43787,693180,"MIR595"
"662","ENST00000384905.1","chr7",158490480,158491023,544,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",41790,693180,"MIR595"
"663","ENST00000384905.1","chr7",158460257,158460628,372,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",72185,693180,"MIR595"
"664","ENST00000384905.1","chr7",158332583,158333032,450,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",199781,693180,"MIR595"
"665","ENST00000384905.1","chr7",158507107,158509183,2077,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",23630,693180,"MIR595"
"666","ENST00000384905.1","chr7",158260204,158260676,473,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",272137,693180,"MIR595"
"667","ENST00000384905.1","chr7",158523452,158524360,909,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",8453,693180,"MIR595"
"668","ENST00000384905.1","chr7",158262502,158262777,276,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",270036,693180,"MIR595"
"669","ENST00000384905.1","chr7",158265777,158266454,678,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",266359,693180,"MIR595"
"670","ENST00000384905.1","chr7",158455285,158456147,863,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",76666,693180,"MIR595"
"671","ENST00000384905.1","chr7",158268403,158268941,539,"*","Intron (ENST00000389413.7/5799, intron 3 of 21)",7,158532718,158532813,96,2,"693180",263872,693180,"MIR595"
"672","ENST00000384905.1","chr7",158376165,158377439,1275,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",155374,693180,"MIR595"
"673","ENST00000384905.1","chr7",158329973,158332132,2160,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",200681,693180,"MIR595"
"674","ENST00000384905.1","chr7",158395288,158395890,603,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",136923,693180,"MIR595"
"675","ENST00000384905.1","chr7",158332858,158333695,838,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",199118,693180,"MIR595"
"676","ENST00000384905.1","chr7",158493233,158493884,652,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",38929,693180,"MIR595"
"677","ENST00000384905.1","chr7",158339850,158340219,370,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",192594,693180,"MIR595"
"678","ENST00000384905.1","chr7",158341210,158342366,1157,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",190447,693180,"MIR595"
"679","ENST00000384905.1","chr7",158425165,158426343,1179,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",106470,693180,"MIR595"
"680","ENST00000384905.1","chr7",158351428,158352270,843,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",180543,693180,"MIR595"
"681","ENST00000384905.1","chr7",158360119,158361098,980,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",171715,693180,"MIR595"
"682","ENST00000384905.1","chr7",158365815,158366094,280,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",166719,693180,"MIR595"
"683","ENST00000384905.1","chr7",158366826,158367087,262,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",165726,693180,"MIR595"
"684","ENST00000384905.1","chr7",158372060,158372600,541,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",160213,693180,"MIR595"
"685","ENST00000384905.1","chr7",158336239,158336606,368,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",196207,693180,"MIR595"
"686","ENST00000384905.1","chr7",158386148,158386582,435,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",146231,693180,"MIR595"
"687","ENST00000384905.1","chr7",158468756,158469100,345,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",63713,693180,"MIR595"
"688","ENST00000384905.1","chr7",158404188,158404670,483,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",128143,693180,"MIR595"
"689","ENST00000384905.1","chr7",158521604,158522350,747,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",10463,693180,"MIR595"
"690","ENST00000384905.1","chr7",158411853,158413122,1270,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",119691,693180,"MIR595"
"691","ENST00000384905.1","chr7",158417315,158418880,1566,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",113933,693180,"MIR595"
"692","ENST00000384905.1","chr7",158502646,158503113,468,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",29700,693180,"MIR595"
"693","ENST00000384905.1","chr7",158557601,158558271,671,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",-24788,693180,"MIR595"
"694","ENST00000384905.1","chr7",158348254,158348911,658,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",183902,693180,"MIR595"
"695","ENST00000384905.1","chr7",158525130,158525389,260,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,158532718,158532813,96,2,"693180",7424,693180,"MIR595"
"696","ENST00000384905.1","chr7",158533960,158534298,339,"*","Promoter (1-2kb)",7,158532718,158532813,96,2,"693180",-1147,693180,"MIR595"
"697","ENST00000384905.1","chr7",158407026,158407741,716,"*","Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180",125072,693180,"MIR595"
"698","ENST00000384960.1","chr9",137845570,137846216,647,"*","Intron (ENST00000462942.3/79813, intron 20 of 21)",9,137838419,137838516,98,1,"693187",7151,693187,"MIR602"
"699","ENST00000385006.1","chr5",168746575,168746979,405,"*","Intron (ENST00000519560.6/6586, intron 20 of 35)",5,168768146,168768255,110,2,"407001",21276,407001,"MIR218-2"
"700","ENST00000385042.1","chr1",3584990,3585295,306,"*","Intron (ENST00000356575.9/1953, intron 3 of 36)",1,3560695,3560790,96,2,"693135",-24200,693135,"MIR551A"
"701","ENST00000385208.1","chr17",66799264,66799630,367,"*","Intron (ENST00000413366.8/5578, intron 16 of 16)",17,66787072,66787168,97,1,"693219",12192,693219,"MIR634"
"702","ENST00000385208.1","chr17",66725946,66726218,273,"*","Intron (ENST00000413366.8/5578, intron 8 of 16)",17,66787072,66787168,97,1,"693219",-60854,693219,"MIR634"
"703","ENST00000385225.1","chr7",157556394,157556961,568,"*","Intron (ENST00000389413.7/5799, intron 20 of 21)",7,157574336,157574422,87,2,"406945",17461,406945,"MIR153-2"
"704","ENST00000385225.1","chr7",157574610,157574885,276,"*","Promoter (<=1kb)",7,157574336,157574422,87,2,"406945",-188,406945,"MIR153-2"
"705","ENST00000385225.1","chr7",157568924,157569424,501,"*","Exon (ENST00000389413.7/5799, exon 20 of 22)",7,157574336,157574422,87,2,"406945",4998,406945,"MIR153-2"
"706","ENST00000385225.1","chr7",157593048,157593389,342,"*","Intron (ENST00000389413.7/5799, intron 16 of 21)",7,157574336,157574422,87,2,"406945",-18626,406945,"MIR153-2"
"707","ENST00000385225.1","chr7",157563067,157563656,590,"*","Intron (ENST00000389413.7/5799, intron 20 of 21)",7,157574336,157574422,87,2,"406945",10766,406945,"MIR153-2"
"708","ENST00000385225.1","chr7",157544945,157545931,987,"*","Intron (ENST00000389413.7/5799, intron 21 of 21)",7,157574336,157574422,87,2,"406945",28491,406945,"MIR153-2"
"709","ENST00000385225.1","chr7",157553629,157554325,697,"*","Intron (ENST00000389413.7/5799, intron 20 of 21)",7,157574336,157574422,87,2,"406945",20097,406945,"MIR153-2"
"710","ENST00000389231.9","chr12",6851937,6852516,580,"*","Promoter (<=1kb)",12,6852148,6866620,14473,1,"8078",0,8078,"USP5"
"711","ENST00000389413.7","chr7",158587467,158588471,1005,"*","Promoter (<=1kb)",7,157539056,158587773,1048718,2,"5799",0,5799,"PTPRN2"
"712","ENST00000389416.8","chr7",158576833,158577606,774,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,157539061,158587711,1048651,2,"5799",10105,5799,"PTPRN2"
"713","ENST00000389416.8","chr7",158570417,158570752,336,"*","Intron (ENST00000389413.7/5799, intron 1 of 21)",7,157539061,158587711,1048651,2,"5799",16959,5799,"PTPRN2"
"714","ENST00000389441.8","chr12",129088328,129088793,466,"*","Promoter (2-3kb)",12,129071725,129086000,14276,2,"121256",-2328,121256,"TMEM132D"
"715","ENST00000391832.7","chr19",49876500,49877252,753,"*","Promoter (<=1kb)",19,49869039,49877279,8241,2,"84335",27,84335,"AKT1S1"
"716","ENST00000391836.3","chr1",246233621,246233927,307,"*","Intron (ENST00000630181.2/64754, intron 5 of 11)",1,245858562,246193727,335166,2,"64754",-39894,64754,"SMYD3"
"717","ENST00000391989.6","chr2",240197896,240198664,769,"*","Distal Intergenic",2,240139026,240144562,5537,2,"150677",-53334,150677,"OTOS"
"718","ENST00000391989.6","chr2",240158047,240158423,377,"*","Distal Intergenic",2,240139026,240144562,5537,2,"150677",-13485,150677,"OTOS"
"719","ENST00000392038.7","chr19",40285092,40285879,788,"*","Promoter (<=1kb)",19,40230317,40285345,55029,2,"208",0,208,"AKT2"
"720","ENST00000392519.7","chr14",105520930,105521273,344,"*","Distal Intergenic",14,105526583,105530198,3616,1,"80757",-5310,80757,"TMEM121"
"721","ENST00000392606.2","chr10",133111223,133111867,645,"*","Intron (ENST00000392607.8/84435, intron 5 of 6)",10,133102246,133131428,29183,1,"84435",8977,84435,"ADGRA1"
"722","ENST00000392650.8","chr17",73582053,73582382,330,"*","Intron (ENST00000392650.8/54549, intron 1 of 44)",17,73334384,73644445,310062,2,"54549",62063,54549,"SDK2"
"723","ENST00000392944.5","chr9",136354836,136355420,585,"*","Promoter (<=1kb)",9,136354808,136358543,3736,1,"26086",28,26086,"GPSM1"
"724","ENST00000393160.7","chr9",133140459,133140860,402,"*","Intron (ENST00000393160.7/5900, intron 1 of 17)",9,133097720,133149334,51615,2,"5900",8474,5900,"RALGDS"
"725","ENST00000393243.5","chr16",85624279,85624555,277,"*","Intron (ENST00000637419.1/23199, intron 2 of 2)",16,85613352,85676204,62853,1,"23199",10927,23199,"GSE1"
"726","ENST00000393896.6","chr17",41919123,41919663,541,"*","Promoter (<=1kb)",17,41867574,41919022,51449,2,"47",-101,47,"ACLY"
"727","ENST00000393896.6","chr17",41919219,41919570,352,"*","Promoter (<=1kb)",17,41867574,41919022,51449,2,"47",-197,47,"ACLY"
"728","ENST00000394657.12","chr16",53503006,53503450,445,"*","Promoter (<=1kb)",16,53491040,53503209,12170,2,"64400",0,64400,"AKTIP"
"729","ENST00000394722.7","chr5",140427770,140428133,364,"*","Intron (ENST00000616482.4/54882, intron 1 of 9)",5,140401921,140472477,70557,1,"54882",25849,54882,"ANKHD1"
"730","ENST00000395343.6","chr20",62926549,62926818,270,"*","Promoter (<=1kb)",20,62877743,62926505,48763,2,"11083",-44,11083,"DIDO1"
"731","ENST00000395733.7","chr22",50486754,50487090,337,"*","Promoter (<=1kb)",22,50486784,50490036,3253,1,"55586",0,55586,"MIOX"
"732","ENST00000395774.1","chr17",17782015,17782274,260,"*","Promoter (<=1kb)",17,17782132,17795776,13645,1,"10743",0,10743,"RAI1"
