"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"608","ENST00000513276.5","chr5",138178628,138178953,326,"*","Promoter (<=1kb)",5,138178719,138182425,3707,1,"10112",0,10112,"KIF20A"
"609","ENST00000513288.1","chr5",97886538,97886698,161,"*","Intron (ENST00000669006.1/109729164, intron 2 of 2)",5,97881428,97922695,41268,1,"109729164",5110,109729164,"LINC01340"
"610","ENST00000513288.1","chr5",97886538,97886698,161,"*","Intron (ENST00000669006.1/109729164, intron 2 of 2)",5,97881428,97922695,41268,1,"109729164",5110,102546227,"LINC01340"
"611","ENST00000513355.2","chr9",6008001,6008280,280,"*","Promoter (<=1kb)",9,5968177,6007901,39725,2,"158358",-100,158358,"BRD10"
"612","ENST00000513377.1","chr10",59284458,59284709,252,"*","Promoter (<=1kb)",10,59268656,59283681,15026,2,"220965",-777,220965,"FAM13C"
"613","ENST00000513405.1","chr11",134759753,134760054,302,"*","Intron (ENST00000513405.1/729305, intron 1 of 1)",11,134735596,134763810,28215,1,"729305",24157,729305,"LINC02714"
"614","ENST00000513579.1","chr17",50147073,50147334,262,"*","Promoter (1-2kb)",17,50139460,50145152,5693,2,"84687",-1921,84687,"PPP1R9B"
"615","ENST00000513681.1","chr4",189651789,189652066,278,"*","Distal Intergenic",4,189659605,189661486,1882,1,"101928971",-7539,101928971,"LINC01262"
"616","ENST00000514169.1","chr5",43087717,43087995,279,"*","Intron (ENST00000499046.1/100506639, intron 2 of 2)",5,43068116,43099338,31223,1,"100506639",19601,7690,"ZNF131"
"617","ENST00000515795.1","chr7",243115,243708,594,"*","Promoter (2-3kb)",7,245895,260745,14851,1,"56975",-2187,56975,"FAM20C"
"618","ENST00000517586.1","chr5",167860048,167860255,208,"*","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167821068,167952655,131588,1,"57451",38980,57451,"TENM2"
"619","ENST00000517667.5","chr8",140196187,140196531,345,"*","Intron (ENST00000438773.4/83696, intron 17 of 22)",8,139988740,140238493,249754,2,"83696",41962,83696,"TRAPPC9"
"620","ENST00000517882.1","chr5",173056953,173057203,251,"*","Promoter (<=1kb)",5,173057344,173060455,3112,1,"153222",-141,153222,"CREBRF"
"621","ENST00000518221.5","chr8",47960246,47960665,420,"*","Promoter (<=1kb)",8,47960185,47962327,2143,1,"4173",61,4173,"MCM4"
"622","ENST00000518971.1","chr8",140511435,140511827,393,"*","Promoter (<=1kb)",8,140511918,140515185,3268,1,"54108",-91,54108,"CHRAC1"
"623","ENST00000519533.1","chr8",140510747,140511127,381,"*","Promoter (<=1kb)",8,140511311,140516467,5157,1,"54108",-184,54108,"CHRAC1"
"624","ENST00000522517.5","chr8",27348581,27348844,264,"*","Intron (ENST00000397501.5/2185, intron 6 of 35)",8,27326823,27422385,95563,1,"2185",21758,2185,"PTK2B"
"625","ENST00000522601.5","chr8",8227912,8228421,510,"*","Promoter (<=1kb)",8,8228595,8244865,16271,1,"286042",-174,286042,""
"626","ENST00000522893.1","chr8",680007,680210,204,"*","Intron (ENST00000522706.5/157697, intron 1 of 3)",8,665992,673657,7666,2,"157697",-6350,157697,"ERICH1"
"627","ENST00000523053.1","chr8",669010,669331,322,"*","Promoter (<=1kb)",8,664622,669277,4656,2,"157697",0,157697,"ERICH1"
"628","ENST00000523256.6","chr8",103414964,103415255,292,"*","Promoter (<=1kb)",8,103398635,103415171,16537,2,"81034",0,81034,"SLC25A32"
"629","ENST00000524109.2","chr5",138575517,138575850,334,"*","Promoter (<=1kb)",5,138555827,138575675,19849,2,"3313",0,3313,"HSPA9"
"630","ENST00000524856.1","chr11",65615083,65615661,579,"*","Promoter (<=1kb)",11,65606435,65615382,8948,2,"4296",0,4296,"MAP3K11"
"631","ENST00000525180.1","chr11",67805691,67806143,453,"*","Promoter (<=1kb)",11,67796683,67805336,8654,2,"645332",-355,NA,""
"632","ENST00000525239.5","chr11",62841782,62842037,256,"*","Promoter (<=1kb)",11,62832912,62841809,8898,2,"54663",0,54663,"WDR74"
"633","ENST00000525451.6","chr11",65859456,65859751,296,"*","Promoter (<=1kb)",11,65854675,65859415,4741,2,"1072",-41,1072,"CFL1"
"634","ENST00000525501.5","chr11",65919164,65919556,393,"*","Promoter (<=1kb)",11,65919274,65921401,2128,1,"10589",0,10589,"DRAP1"
"635","ENST00000525642.1","chr11",401254,401611,358,"*","Promoter (2-3kb)",11,404087,404681,595,1,"11187",-2476,11187,"PKP3"
"636","ENST00000525864.5","chr11",13462784,13463105,322,"*","Promoter (<=1kb)",11,13405328,13463180,57853,2,"84280",75,84280,"BTBD10"
"637","ENST00000526261.1","chr11",62771330,62771624,295,"*","Promoter (<=1kb)",11,62771357,62776387,5031,1,"10629",0,10629,"TAF6L"
"638","ENST00000526578.5","chr11",65096278,65096502,225,"*","Promoter (<=1kb)",11,65096479,65107885,11407,1,"738",0,738,"VPS51"
"639","ENST00000526790.1","chr11",664683,664883,201,"*","Intron (ENST00000527170.5/10522, intron 7 of 9)",11,674372,678779,4408,2,"10522",13896,10522,"DEAF1"
"640","ENST00000526852.5","chr11",10857789,10857982,194,"*","Promoter (<=1kb)",11,10854668,10857819,3152,2,"58486",0,58486,"ZBED5"
"641","ENST00000526887.5","chr8",144465232,144465607,376,"*","Promoter (<=1kb)",8,144450576,144465430,14855,2,"157542",0,157542,"TMEM276-ZFTRAF1"
"642","ENST00000527985.5","chr11",57666995,57667728,734,"*","Promoter (<=1kb)",11,57667747,57700363,32617,1,"25921",-19,25921,"ZDHHC5"
"643","ENST00000528216.5","chr11",3797542,3797838,297,"*","Promoter (<=1kb)",11,3797724,3826371,28648,1,"27315",0,27315,"PGAP2"
"644","ENST00000528258.5","chr8",144901610,144901897,288,"*","Promoter (<=1kb)",8,144876497,144901479,24983,2,"58500",-131,58500,"ZNF250"
"645","ENST00000528699.1","chr11",65650065,65650291,227,"*","Promoter (<=1kb)",11,65650282,65650918,637,1,"6494",0,6494,"SIPA1"
"646","ENST00000529227.5","chr11",8682765,8683063,299,"*","Promoter (<=1kb)",11,8682788,8683779,992,1,"6157",0,6157,"RPL27A"
"647","ENST00000529276.1","chr11",47578767,47579046,280,"*","Promoter (<=1kb)",11,47579029,47579696,668,1,"4722",0,4722,"NDUFS3"
"648","ENST00000529852.3","chr11",118435957,118436413,457,"*","Promoter (<=1kb)",11,118436456,118449995,13540,1,"4297",-43,4297,"KMT2A"
"649","ENST00000529852.3","chr11",118435448,118435718,271,"*","Promoter (<=1kb)",11,118436456,118449995,13540,1,"4297",-738,4297,"KMT2A"
"650","ENST00000529951.5","chr11",1432030,1432450,421,"*","Intron (ENST00000308219.13/9024, intron 1 of 19)",11,1440799,1461136,20338,1,"9024",-8349,9024,"BRSK2"
"651","ENST00000530463.5","chr11",9460775,9461085,311,"*","Promoter (<=1kb)",11,9460976,9527613,66638,1,"7702",0,7702,"ZNF143"
"652","ENST00000530625.5","chr11",62727656,62727909,254,"*","Promoter (<=1kb)",11,62728069,62735564,7496,1,"283237",-160,283237,"TTC9C"
"653","ENST00000530656.5","chr11",45101528,45102178,651,"*","Intron (ENST00000530656.5/56981, intron 1 of 6)",11,45095806,45224908,129103,1,"56981",5722,56981,"PRDM11"
"654","ENST00000530683.5","chr11",411365,411579,215,"*","Promoter (1-2kb)",11,407527,410016,2490,2,"59307",-1349,59307,"SIGIRR"
"655","ENST00000530911.1","chr11",809562,810137,576,"*","Promoter (<=1kb)",11,805777,809753,3977,2,"55367",0,55367,"PIDD1"
"656","ENST00000531405.5","chr11",65569799,65570711,913,"*","Promoter (<=1kb)",11,65570460,65571888,1429,1,"10534",0,10534,"ZNRD2"
"657","ENST00000531757.5","chr11",18322316,18322570,255,"*","Promoter (<=1kb)",11,18322547,18335904,13358,1,"2965",0,2965,"GTF2H1"
"658","ENST00000532333.5","chr11",65961261,65961504,244,"*","Promoter (<=1kb)",11,65961728,65964512,2785,1,"9092",-224,9092,"SART1"
"659","ENST00000532986.1","chr11",62573921,62574139,219,"*","Promoter (<=1kb)",11,62571002,62574086,3085,2,"1937",0,1937,"EEF1G"
"660","ENST00000533426.5","chr11",6234839,6235106,268,"*","Promoter (<=1kb)",11,6234765,6241991,7227,1,"1262",74,1262,"CNGA4"
"661","ENST00000533464.5","chr11",585271,585579,309,"*","Intron (ENST00000416188.3/57661, intron 3 of 17)",11,576521,611964,35444,1,"57661",8750,57661,"PHRF1"
"662","ENST00000533604.1","chr6",44181883,44182191,309,"*","Intron (ENST00000398776.2/11131, intron 19 of 22)",6,44176616,44183267,6652,1,"11131",5267,11131,"CAPN11"
"663","ENST00000534465.6","chr19",49676827,49677483,657,"*","Promoter (<=1kb)",19,49677073,49685037,7965,1,"3276",0,3276,"PRMT1"
"664","ENST00000534532.7","chr11",134224018,134224579,562,"*","Promoter (<=1kb)",11,134152434,134224554,72121,2,"23310",0,23310,"NCAPD3"
"665","ENST00000534572.1","chr11",83286086,83286488,403,"*","Promoter (<=1kb)",11,83286359,83305124,18766,1,"120883614",0,NA,"CCDC90B-AS1"
"666","ENST00000534662.1","chr11",9705827,9706304,478,"*","Intron (ENST00000447399.6/23075, intron 2 of 10)",11,9720066,9738259,18194,1,"23075",-13762,23075,"SWAP70"
"667","ENST00000534680.5","chr8",144531361,144531886,526,"*","Promoter (2-3kb)",8,144526252,144529132,2881,2,"414919",-2229,414919,"C8orf82"
"668","ENST00000534778.1","chr11",385126,385499,374,"*","Distal Intergenic",11,380292,382109,1818,1,"338707",4834,338707,"B4GALNT4"
"669","ENST00000535270.5","chr12",132684548,132684842,295,"*","Promoter (2-3kb)",12,132624690,132687328,62639,2,"5426",2486,5426,"POLE"
"670","ENST00000535425.5","chr22",50525803,50526138,336,"*","Promoter (<=1kb)",22,50523568,50526145,2578,2,"9997",7,9997,"SCO2"
"671","ENST00000535554.4","chr14",104752647,104753098,452,"*","Promoter (<=1kb)",14,104753147,104757479,4333,1,"10572",-49,10572,"SIVA1"
"672","ENST00000535728.5","chr4",166580137,166580553,417,"*","Distal Intergenic",4,166734147,167102557,368411,2,"50859",522004,50859,"SPOCK3"
"673","ENST00000536336.5","chr11",18634368,18634593,226,"*","Promoter (<=1kb)",11,18612165,18634389,22225,2,"144108",0,144108,"SPTY2D1"
"674","ENST00000536384.2","chr1",31431816,31432049,234,"*","Intron (ENST00000373710.5/347735, intron 9 of 10)",1,31413813,31434680,20868,1,"347735",18003,347735,"SERINC2"
"675","ENST00000536603.5","chr19",45995151,45995459,309,"*","Promoter (<=1kb)",19,45995461,46018615,23155,1,"729440",-2,729440,"CCDC61"
"676","ENST00000538288.1","chr11",61004007,61004294,288,"*","Promoter (<=1kb)",11,61004411,61007713,3303,1,"923",-117,923,"CD6"
"677","ENST00000538784.2","chr12",132149439,132149972,534,"*","Promoter (<=1kb)",12,132150841,132152473,1633,1,"79050",-869,79050,"NOC4L"
"678","ENST00000538904.7","chr19",7829597,7829937,341,"*","Promoter (<=1kb)",19,7830218,7864976,34759,1,"115704",-281,115704,"EVI5L"
"679","ENST00000539211.6","chr19",56404274,56404507,234,"*","Promoter (<=1kb)",19,56404330,56414393,10064,1,"147949",0,147949,"ZNF583"
"680","ENST00000540093.2","chr12",2812684,2812913,230,"*","Promoter (<=1kb)",12,2742626,2812902,70277,2,"283440",0,100874235,"ITFG2-AS1"
"681","ENST00000540093.2","chr12",2812684,2812913,230,"*","Promoter (<=1kb)",12,2742626,2812902,70277,2,"283440",0,100652846,"ITFG2-AS1"
"682","ENST00000540093.2","chr12",2812684,2812913,230,"*","Promoter (<=1kb)",12,2742626,2812902,70277,2,"283440",0,283440,"ITFG2-AS1"
"683","ENST00000540377.1","chr12",121747893,121748092,200,"*","Intron (ENST00000342607.10/144404, intron 2 of 12)",12,121752129,121776158,24030,1,"144404",-4037,144404,"TMEM120B"
"684","ENST00000541124.5","chr17",42832888,42833172,285,"*","Promoter (<=1kb)",17,42833142,42843758,10617,1,"10197",0,10197,"PSME3"
"685","ENST00000541480.1","chr12",130386722,130387167,446,"*","Distal Intergenic",12,130366437,130371383,4947,1,"9271",20285,9271,"PIWIL1"
"686","ENST00000542578.1","chr12",129303173,129303594,422,"*","Intron (ENST00000422113.7/121256, intron 4 of 8)",12,129208601,129212662,4062,1,"101927735",94572,101927735,"TMEM132D-AS2"
"687","ENST00000544249.2","chr8",144827119,144827504,386,"*","Promoter (<=1kb)",8,144827518,144843222,15705,1,"7553",-14,7553,"ZNF7"
"688","ENST00000544907.6","chr17",28335536,28335797,262,"*","Promoter (<=1kb)",17,28335602,28345255,9654,1,"7126",0,7126,"TNFAIP1"
"689","ENST00000544943.5","chr12",2890545,2890921,377,"*","Promoter (<=1kb)",12,2890887,2939345,48459,1,"7289",0,7289,"TULP3"
"690","ENST00000545304.1","chr13",113725383,113726463,1081,"*","Promoter (<=1kb)",13,113726486,113735236,8751,1,"6011",-23,6011,"GRK1"
"691","ENST00000545317.5","chr12",122974806,122975135,330,"*","Promoter (<=1kb)",12,122974817,122979438,4622,1,"79676",0,79676,"OGFOD2"
"692","ENST00000545495.5","chr1",161132917,161133142,226,"*","Promoter (<=1kb)",1,161120977,161132688,11712,2,"9191",-229,9191,"DEDD"
"693","ENST00000545507.6","chr19",564297,564981,685,"*","Intron (ENST00000690830.1/105372233, intron 3 of 3)",19,571277,583493,12217,1,"682",-6296,682,"BSG"
"694","ENST00000545517.2","chr12",132598027,132598629,603,"*","Distal Intergenic",12,132604015,132606264,2250,2,"100507055",7635,100507055,"LRCOL1"
"695","ENST00000545570.5","chr16",28863454,28863877,424,"*","Promoter (<=1kb)",16,28863559,28873627,10069,1,"25970",0,25970,"SH2B1"
"696","ENST00000545606.6","chr12",67268863,67269117,255,"*","Promoter (<=1kb)",12,67269358,67319953,50596,1,"55832",-241,55832,"CAND1"
"697","ENST00000545940.6","chr12",133265020,133265221,202,"*","Distal Intergenic",12,133218312,133235877,17566,2,"647589",-29143,647589,"ANHX"
"698","ENST00000546006.5","chr16",30762158,30762497,340,"*","Promoter (<=1kb)",16,30757423,30762165,4743,2,"90835",0,90835,"CFAP119"
"699","ENST00000546202.5","chr11",67419139,67419387,249,"*","Promoter (1-2kb)",11,67400855,67421181,20327,2,"5499",1794,5499,"PPP1CA"
"700","ENST00000546417.5","chr14",105276541,105276848,308,"*","Intron (ENST00000379937.6/2972, intron 1 of 16)",14,105226123,105300468,74346,2,"2972",23620,2972,"BRF1"
"701","ENST00000546500.5","chr12",54280239,54280612,374,"*","Promoter (<=1kb)",12,54280193,54287087,6895,1,"3178",46,3178,"HNRNPA1"
"702","ENST00000547562.5","chr14",105229816,105230314,499,"*","Promoter (1-2kb)",14,105217633,105228270,10638,2,"2972",-1546,2972,"BRF1"
"703","ENST00000548897.1","chr12",103929541,103930343,803,"*","Promoter (<=1kb)",12,103914027,103930211,16185,2,"253724",0,NA,""
"704","ENST00000549350.5","chr16",68084762,68085342,581,"*","Promoter (<=1kb)",16,68084778,68192212,107435,1,"4775",0,4775,"NFATC3"
"705","ENST00000549610.5","chr12",53501298,53501580,283,"*","Promoter (<=1kb)",12,53501302,53504395,3094,1,"6895",0,6895,"TARBP2"
"706","ENST00000551024.5","chr14",105192898,105193093,196,"*","Distal Intergenic",14,105175488,105181323,5836,2,"256281",-11575,256281,"NUDT14"
"707","ENST00000551720.5","chr12",56316171,56316458,288,"*","Promoter (<=1kb)",12,56311338,56316119,4782,2,"10330",-52,10330,"CNPY2"
"708","ENST00000551969.5","chr12",53379545,53379882,338,"*","Promoter (<=1kb)",12,53380176,53382577,2402,1,"6667",-294,6667,"SP1"
"709","ENST00000552360.4","chr19",47273521,47274278,758,"*","Promoter (<=1kb)",19,47274885,47275723,839,1,"255783",-607,255783,"INAFM1"
"710","ENST00000552816.5","chr12",57745036,57745279,244,"*","Promoter (<=1kb)",12,57745039,57747025,1987,1,"6302",0,6302,"TSPAN31"
"711","ENST00000552849.1","chr14",35948227,35948533,307,"*","Intron (ENST00000660969.2/ENST00000660969.2, intron 2 of 3)",14,35867777,35870393,2617,1,"84312",80450,84312,"BRMS1L"
"712","ENST00000553458.6","chr14",74084445,74084896,452,"*","Promoter (<=1kb)",14,74056847,74084453,27607,2,"4329",0,4329,"ALDH6A1"
"713","ENST00000554218.1","chr14",58297885,58298369,485,"*","Promoter (<=1kb)",14,58139101,58298139,159039,2,"145407",0,145407,"ARMH4"
"714","ENST00000555012.1","chr14",67359885,67360262,378,"*","Promoter (<=1kb)",14,67350632,67360265,9634,2,"51382",3,51382,"ATP6V1D"
"715","ENST00000555085.1","chr14",75176617,75176925,309,"*","Promoter (<=1kb)",14,75147555,75176612,29058,2,"10972",-5,10972,"TMED10"
"716","ENST00000555133.5","chr14",77457411,77458017,607,"*","Promoter (<=1kb)",14,77457870,77469247,11378,1,"10598",0,10598,"AHSA1"
"717","ENST00000555372.5","chr14",64986716,64987143,428,"*","Promoter (<=1kb)",14,64986895,65022130,35236,1,"2342",0,2342,"FNTB"
"718","ENST00000555372.5","chr14",64986716,64987143,428,"*","Promoter (<=1kb)",14,64986895,65022130,35236,1,"2342",0,100529261,"FNTB"
"719","ENST00000556596.1","chr14",59188166,59188441,276,"*","Promoter (<=1kb)",14,59188646,59266161,77516,1,"23002",-205,23002,"DAAM1"
"720","ENST00000556641.5","chr14",99481455,99481695,241,"*","Promoter (<=1kb)",14,99481450,99501019,19570,1,"8812",5,8812,"CCNK"
"721","ENST00000557364.6","chr14",21437251,21437645,395,"*","Promoter (<=1kb)",14,21385494,21437276,51783,2,"57680",0,57680,"CHD8"
"722","ENST00000557444.5","chr16",89972622,89972817,196,"*","Promoter (<=1kb)",16,89972631,90000668,28038,1,"172",0,NA,"AFG3L1P"
"723","ENST00000557687.1","chr14",104388927,104389166,240,"*","Distal Intergenic",14,104376530,104378951,2422,2,"124903394",-9976,NA,""
"724","ENST00000557896.1","chr15",99926631,99928322,1692,"*","Distal Intergenic",15,99972956,99976279,3324,2,"170691",47957,170691,"ADAMTS17"
"725","ENST00000557952.5","chr14",24115254,24115577,324,"*","Promoter (<=1kb)",14,24115275,24117044,1770,1,"80344",0,80344,"DCAF11"
"726","ENST00000558058.5","chr14",23301545,23301794,250,"*","Promoter (<=1kb)",14,23296035,23301583,5549,2,"90673",0,90673,"PPP1R3E"
"727","ENST00000558791.5","chr15",44427020,44427351,332,"*","Promoter (<=1kb)",15,44427622,44490804,63183,1,"51496",-271,51496,"CTDSPL2"
"728","ENST00000558939.5","chr15",70099585,70099819,235,"*","Promoter (1-2kb)",15,70047790,70098176,50387,2,"7090",-1409,7090,"TLE3"
"729","ENST00000559123.5","chr14",24135994,24136274,281,"*","Promoter (<=1kb)",14,24136163,24138959,2797,1,"5720",0,5720,"PSME1"
"730","ENST00000559755.1","chr15",100706476,100706717,242,"*","Distal Intergenic",15,100716249,100828497,112249,1,"105371024",-9532,NA,""
"731","ENST00000560272.1","chr15",100602212,100602504,293,"*","Promoter (<=1kb)",15,100580456,100602184,21729,2,"55180",-28,55180,"LINS1"
"732","ENST00000560430.1","chr15",40108166,40108425,260,"*","Promoter (<=1kb)",15,40106048,40108704,2657,2,"90427",279,90427,"BMF"
"733","ENST00000561028.6","chr14",24114774,24115004,231,"*","Promoter (<=1kb)",14,24078662,24114949,36288,2,"4901",0,4901,"NRL"
"734","ENST00000561278.1","chr15",45198652,45198871,220,"*","Promoter (2-3kb)",15,45175380,45201116,25737,2,"90525",2245,90525,"SHF"
"735","ENST00000561871.1","chr15",42273203,42273447,245,"*","Promoter (<=1kb)",15,42273233,42274510,1278,1,"2595",0,2595,"GANC"
"736","ENST00000561980.1","chr16",88933407,88933624,218,"*","Intron (ENST00000327483.9/863, intron 1 of 10)",16,88936779,88937756,978,2,"107984871",4132,NA,""
"737","ENST00000562380.5","chr16",961908,962194,287,"*","Promoter (1-2kb)",16,910980,964122,53143,2,"64788",1928,64788,"LMF1"
"738","ENST00000562380.5","chr16",961477,961694,218,"*","Promoter (2-3kb)",16,910980,964122,53143,2,"64788",2428,64788,"LMF1"
"739","ENST00000562642.1","chr16",30948533,30948783,251,"*","Promoter (<=1kb)",16,30948531,30956511,7981,1,"93129",2,NA,""
"740","ENST00000562710.2","chr13",113940683,113941315,633,"*","Distal Intergenic",13,113923052,113928991,5940,2,"100861555",-11692,NA,"SWINGN"
"741","ENST00000562914.1","chr16",56932093,56932360,268,"*","Promoter (<=1kb)",16,56932142,56935554,3413,1,"9709",0,9709,"HERPUD1"
"742","ENST00000563243.1","chr16",88547161,88547549,389,"*","Distal Intergenic",16,88512960,88531053,18094,2,"100128882",-16108,100128882,"ZFPM1-AS1"
"743","ENST00000563261.7","chr16",88663134,88663466,333,"*","Promoter (<=1kb)",16,88663298,88687282,23985,1,"197187",0,197187,"SNAI3-AS1"
"744","ENST00000563429.1","chr16",30223621,30224235,615,"*","Exon (ENST00000697092.1/613037, exon 8 of 8)",16,30218220,30221930,3711,1,"101929894",5401,NA,"PLA2G10JP"
"745","ENST00000563591.5","chr16",28846404,28846642,239,"*","Promoter (<=1kb)",16,28846600,28866284,19685,1,"25970",0,25970,"SH2B1"
"746","ENST00000563718.5","chr16",30370602,30371106,505,"*","Promoter (<=1kb)",16,30370934,30376698,5765,1,"29895",0,29895,"MYL11"
"747","ENST00000564501.5","chr16",23557430,23557733,304,"*","Promoter (<=1kb)",16,23525020,23557731,32712,2,"124454",0,124454,"EARS2"
"748","ENST00000564703.1","chr16",612295,612639,345,"*","Intron (ENST00000569575.5/57799, intron 2 of 5)",16,616645,626117,9473,1,"57799",-4006,57799,"RAB40C"
"749","ENST00000564961.1","chr16",27203480,27203972,493,"*","Promoter (<=1kb)",16,27203508,27211715,8208,1,"79831",0,79831,"KDM8"
"750","ENST00000565009.5","chr16",71808846,71809099,254,"*","Promoter (<=1kb)",16,71738942,71808982,70041,2,"164",0,164,"AP1G1"
